business_key;business_id;status;effective_from;effective_till
7926968;1981;F;'2018-11-28 20:36:06.922';'2018-12-28 20:34:37.039'
7973653;1981;F;'2018-12-28 20:34:37.039';'2020-01-27 03:26:08.642'
7760733;1982;E;'2018-07-09 17:29:47.752';'2018-07-23 20:00:29.275'
7778643;1982;F;'2018-07-23 20:00:29.275';'2018-07-25 19:19:41.157'
7865668;1982;P;'2018-10-21 03:00:43.548';'2019-01-04 12:19:23.913'
7984017;1982;P;'2019-01-06 03:00:34.453';'2019-02-04 12:11:22.027'
8175572;1982;L;'2019-03-14 12:51:11.729';'2019-03-15 19:35:03.564'
8178369;1982;P;'2019-03-15 19:35:03.564';'2019-04-15 02:00:05.129'
8242308;1982;O;'2019-04-15 02:00:05.129';'2019-04-21 03:00:43.313'
8254511;1982;P;'2019-04-21 03:00:43.313';'2019-06-04 12:21:08.443'
8504132;1982;P;'2019-06-28 16:17:12.998';'2019-08-04 12:40:35.435'
8590379;1982;O;'2019-08-04 12:40:35.435';'2019-09-25 17:46:06.457'
8742148;1982;P;'2019-09-30 20:38:33.184';'2019-11-04 10:59:13.904'
8833301;1982;O;'2019-11-04 10:59:13.904';'2020-02-13 02:00:46.588'
9299941;1982;O;'2020-02-13 02:00:46.588';'2020-02-26 14:59:33.628'
9385723;1982;L;'2020-02-26 14:59:33.628';'2020-02-27 17:10:35.092'
9400495;1982;O;'2020-03-03 13:09:48.115';'2020-03-04 11:03:48.082'
7760936;1983;E;'2018-07-09 19:23:43.164';'2018-07-23 19:35:29.251'
9101887;1983;F;'2020-01-27 03:26:10.868';
7778870;1984;F;'2018-07-23 22:10:29.333';'2018-07-23 22:48:13.628'
7761305;1985;S;'2018-07-09 23:51:54.197';'2018-08-24 23:48:24.017'
9101889;1985;F;'2020-01-27 03:26:15.120';
9101890;1986;S;'2020-01-27 03:26:17.204';
7781458;1987;F;'2018-07-25 16:12:34.372';'2018-07-25 16:37:33.405'
9161943;1987;F;'2020-02-10 02:05:09.768';
7770978;1989;E;'2018-07-17 10:08:41.586';'2018-07-25 22:42:34.598'
7809750;1989;P;'2018-09-07 12:34:04.854';'2018-11-20 12:40:32.765'
7935658;1989;P;'2018-12-03 23:55:02.644';'2018-12-19 14:24:34.409'
7961401;1989;P;'2018-12-19 14:24:34.409';'2019-01-24 11:27:22.206'
8080967;1989;O;'2019-01-24 11:27:22.206';'2019-01-27 03:00:25.542'
8196497;1989;O;'2019-03-24 01:03:41.786';'2019-03-24 11:24:46.827'
8508624;1989;L;'2019-07-01 02:00:00.000';'2020-03-09 16:51:13.404'
7782229;1990;F;'2018-07-26 00:52:34.680';'2018-07-26 01:37:33.434'
7782276;1990;F;'2018-07-26 01:37:33.434';'2020-01-27 03:26:21.560'
9101892;1990;F;'2020-01-27 03:26:21.560';
7764956;1991;E;'2018-07-12 10:38:42.861';'2018-07-26 10:53:36.864'
7782674;1991;F;'2018-07-26 10:53:36.864';'2018-07-26 11:37:33.478'
7783667;1992;F;'2018-07-27 01:37:33.540';'2020-01-27 03:26:25.860'
9101894;1992;F;'2020-01-27 03:26:25.860';
7766452;1993;S;'2018-07-13 09:42:35.103';'2020-02-10 02:05:08.821'
9161939;1993;S;'2020-02-10 02:05:08.821';
9101895;1994;F;'2020-01-27 03:26:30.355';
7766779;1995;S;'2018-07-13 17:00:30.981';'2020-01-27 03:26:32.369'
7766877;1996;S;'2018-07-13 18:10:55.876';'2018-07-13 18:20:00.274'
7766882;1996;E;'2018-07-13 18:20:00.274';'2018-07-27 18:37:33.597'
7784453;1996;F;'2018-07-27 18:37:33.597';'2020-01-27 03:26:34.552'
7767702;1997;T;'2018-07-14 14:10:41.091';'2018-07-14 14:19:39.148'
7767707;1997;E;'2018-07-14 14:19:39.148';'2018-07-28 14:37:33.671'
7767748;1998;E;'2018-07-14 15:39:13.279';'2018-07-28 15:48:39.007'
7785286;1998;F;'2018-07-28 15:48:39.007';'2018-07-28 16:37:33.673'
7785303;1998;F;'2018-07-28 16:37:33.673';'2020-01-27 03:26:39.125'
7768228;2000;E;'2018-07-15 01:49:21.327';'2018-07-29 02:03:39.408'
7785774;2000;F;'2018-07-29 02:37:33.714';'2020-01-27 03:26:43.606'
9101902;2000;F;'2020-01-27 03:26:43.606';
7768692;2001;E;'2018-07-15 17:02:30.857';'2018-07-29 17:13:39.984'
7786134;2001;F;'2018-07-29 17:13:39.984';'2018-07-29 17:37:33.763'
7786153;2001;F;'2018-07-29 17:37:33.763';'2020-01-27 03:26:45.769'
7769013;2002;E;'2018-07-15 23:29:26.437';'2018-07-29 23:38:40.280'
7786451;2002;F;'2018-07-29 23:38:40.280';'2018-07-30 00:37:33.788'
7786490;2002;F;'2018-07-30 00:37:33.788';'2020-02-10 02:05:07.447'
9161930;2002;F;'2020-02-10 02:05:07.447';
7769443;2003;E;'2018-07-16 09:24:06.553';'2018-07-30 09:37:33.822'
9101905;2003;F;'2020-01-27 03:26:50.247';
7771934;2005;E;'2018-07-18 01:00:05.703';'2018-08-01 01:37:33.982'
7788574;2005;F;'2018-08-01 01:37:33.982';'2020-01-27 03:26:54.419'
7773093;2007;E;'2018-07-18 19:18:35.853';'2018-08-01 19:37:34.047'
9101909;2007;F;'2020-01-27 03:26:59.122';
7788931;2008;F;'2018-08-02 12:37:34.132';'2020-01-27 03:27:01.438'
7774713;2009;E;'2018-07-20 10:49:44.864';'2018-08-03 11:37:34.202'
7789389;2009;F;'2018-08-03 11:37:34.202';'2020-01-27 03:27:03.741'
7775636;2011;E;'2018-07-21 02:25:16.232';'2018-08-04 02:37:34.255'
9101914;2011;F;'2020-01-27 03:27:08.411';
7775862;2013;S;'2018-07-21 08:17:42.730';'2018-07-23 21:20:29.310'
7790806;2013;F;'2018-08-08 18:18:13.766';'2020-01-27 03:27:12.875'
9101917;2013;F;'2020-01-27 03:27:12.875';
7776027;2015;S;'2018-07-21 14:49:29.291';'2020-02-10 02:05:05.473'
9161919;2015;S;'2020-02-10 02:05:05.473';
7776363;2017;S;'2018-07-21 22:08:07.647';'2018-08-15 19:37:36.571'
9101921;2017;F;'2020-01-27 03:27:21.416';
7776411;2018;S;'2018-07-21 23:03:12.892';'2018-07-21 23:39:12.044'
7789690;2018;F;'2018-08-04 23:37:34.319';'2020-01-27 03:27:23.572'
7776915;2019;E;'2018-07-22 14:32:49.114';'2018-08-09 17:13:38.235'
9101923;2019;F;'2020-01-27 03:27:25.853';
7991746;2094;S;'2019-01-08 03:04:30.725';'2019-01-08 06:04:02.727'
7777298;2020;E;'2018-07-22 23:24:46.779';'2018-08-05 23:37:34.393'
7789897;2020;F;'2018-08-05 23:37:34.393';'2020-01-27 03:27:28.193'
9101925;2021;F;'2020-01-27 03:27:30.540';
7778146;2022;E;'2018-07-23 15:36:11.168';'2018-08-06 16:37:34.462'
7790140;2022;F;'2018-08-06 16:37:34.462';'2020-01-27 03:27:32.617'
7790252;2023;F;'2018-08-06 23:37:34.488';'2020-01-27 03:27:34.544'
9101928;2023;F;'2020-01-27 03:27:34.544';
7779304;2024;E;'2018-07-24 04:30:38.935';'2018-07-24 11:20:29.848'
7779929;2026;E;'2018-07-24 17:14:04.402';'2018-08-07 17:37:34.549'
7790471;2026;F;'2018-08-07 17:37:34.549';'2020-01-27 03:27:40.728'
7779942;2027;E;'2018-07-24 17:29:09.226';'2018-08-07 18:37:34.546'
7790482;2027;F;'2018-08-07 18:37:34.546';'2020-01-27 03:27:42.657'
9101932;2027;F;'2020-01-27 03:27:42.657';
9101933;2028;F;'2020-01-27 03:27:44.558';
9101934;2029;F;'2020-01-27 03:27:46.463';
7781572;2030;E;'2018-07-25 17:07:39.407';'2018-08-25 19:48:24.896'
9161905;2031;S;'2020-02-10 02:05:02.824';
9101936;2032;S;'2020-01-27 03:27:52.696';
7783498;2033;S;'2018-07-26 23:05:20.786';'2018-12-14 15:04:48.835'
9101937;2033;S;'2020-01-27 03:27:54.543';
7783571;2034;S;'2018-07-27 00:10:25.529';'2020-01-27 03:27:56.402'
9101938;2034;S;'2020-01-27 03:27:56.402';
7791896;2035;F;'2018-08-11 11:37:34.864';'2020-01-27 03:27:58.368'
9101939;2035;F;'2020-01-27 03:27:58.368';
9101940;2036;S;'2020-01-27 03:28:00.485';
7792232;2037;F;'2018-08-12 22:37:34.975';'2020-01-27 03:28:02.718'
9101942;2037;F;'2020-01-27 03:28:02.718';
7787499;2038;E;'2018-07-30 18:09:40.229';'2018-08-13 18:37:35.044'
9101943;2038;F;'2020-01-27 03:28:04.708';
7792309;2039;P;'2018-07-31 14:24:10.682';'2018-09-07 12:30:28.954'
7809744;2039;P;'2018-09-07 12:30:28.954';'2018-10-15 09:02:10.362'
7855724;2039;O;'2018-10-15 09:02:10.362';'2018-10-21 01:00:00.036'
7865498;2039;L;'2018-10-21 01:00:00.036';'2018-10-24 11:23:00.794'
7921038;2039;O;'2018-11-26 09:03:12.851';'2018-12-01 01:00:32.558'
7931185;2039;L;'2018-12-01 01:00:32.558';'2019-01-07 17:02:31.339'
7987940;2039;L;'2019-01-07 17:02:31.339';'2019-01-22 12:38:09.601'
8076552;2039;L;'2019-01-22 12:38:09.601';'2020-01-27 03:28:07.085'
9101945;2040;F;'2020-01-27 03:28:09.077';
7793519;2041;F;'2018-08-02 14:56:02.522';'2020-01-27 03:28:11.365'
7789653;2042;F;'2018-08-02 19:06:03.894';'2020-01-27 03:28:13.446'
9101947;2042;F;'2020-01-27 03:28:13.446';
7793661;2043;F;'2018-08-02 20:44:26.454';'2020-01-27 03:28:15.544'
9161895;2044;S;'2020-02-10 02:05:00.331';
7794326;2045;F;'2018-08-04 19:14:05.905';'2020-01-27 03:28:19.881'
9101950;2045;F;'2020-01-27 03:28:19.881';
9101951;2046;S;'2020-01-27 03:28:22.186';
7790330;2047;P;'2018-08-07 10:27:05.995';'2018-09-07 09:00:42.353'
7810689;2047;O;'2018-09-08 11:35:22.312';'2018-09-15 01:00:00.893'
7818228;2047;L;'2018-09-15 01:00:00.893';'2018-11-15 17:28:43.417'
7904778;2047;L;'2018-11-15 17:28:43.417';'2020-01-27 03:28:24.417'
9661161;2047;R;'2020-08-01 02:00:00.000';
7795469;2048;F;'2018-08-08 01:04:26.159';'2020-02-10 02:04:59.613'
9101953;2049;S;'2020-01-27 03:28:28.769';
7791185;2051;S;'2018-08-09 09:25:09.038';'2020-01-27 03:28:33.124'
9101956;2051;S;'2020-01-27 03:28:33.124';
7796138;2052;F;'2018-08-09 15:03:39.415';'2020-01-27 03:28:35.443'
9101957;2052;F;'2020-01-27 03:28:35.443';
9101958;2053;F;'2020-01-27 03:28:37.515';
7791653;2055;S;'2018-08-10 15:31:21.148';'2020-01-27 03:28:41.798'
9101960;2055;S;'2020-01-27 03:28:41.798';
8005156;2094;S;'2019-01-09 11:10:40.710';'2019-01-10 06:11:50.317'
7869874;2059;F;'2018-10-23 23:36:10.007';'2018-11-22 22:32:33.030'
7916464;2059;F;'2018-11-22 22:32:33.030';'2020-01-27 03:28:50.788'
9101965;2059;F;'2020-01-27 03:28:50.788';
9101966;2060;F;'2020-01-27 03:28:53.037';
9101967;2061;F;'2020-01-27 03:28:55.320';
9101968;2062;S;'2020-01-27 03:28:57.406';
9101969;2063;F;'2020-01-27 03:28:59.536';
9101972;2065;F;'2020-01-27 03:29:03.907';
7801898;2066;F;'2018-08-16 19:06:25.897';'2020-01-27 03:29:06.118'
7987939;2070;B;'2019-01-07 17:02:31.001';'2020-01-27 03:29:14.661'
9101977;2070;B;'2020-01-27 03:29:14.661';
9101978;2071;S;'2020-01-27 03:29:16.710';
7795238;2072;S;'2018-08-21 08:54:54.170';'2020-01-27 03:29:18.772'
9101981;2073;S;'2020-01-27 03:29:20.890';
7805311;2074;F;'2018-08-21 17:52:14.928';'2020-01-27 03:29:23.224'
9101982;2074;F;'2020-01-27 03:29:23.224';
7805422;2075;F;'2018-08-21 20:02:45.380';'2020-01-27 03:29:25.405'
9101984;2076;F;'2020-01-27 03:29:27.672';
7806690;2077;F;'2018-08-22 22:17:54.321';'2020-01-27 03:29:30.031'
7806859;2078;F;'2018-08-23 00:33:46.087';'2020-01-27 03:29:32.150'
9101986;2078;F;'2020-01-27 03:29:32.150';
7806267;2079;S;'2018-08-23 13:12:27.796';'2020-01-27 03:29:34.209'
9161869;2080;S;'2020-02-10 02:04:54.771';
7808416;2081;F;'2018-08-23 21:49:05.809';'2018-10-06 22:02:03.492'
7808826;2082;P;'2018-08-24 14:48:00.223';'2018-09-07 15:07:12.028'
7897295;2082;P;'2018-11-11 03:00:29.342';'2019-01-04 01:23:47.821'
7986687;2082;O;'2019-01-07 11:07:37.151';'2019-01-13 03:00:23.057'
8037720;2082;P;'2019-01-13 03:00:23.057';'2019-07-07 12:08:25.815'
8600277;2082;P;'2019-08-08 12:20:21.740';'2019-12-07 11:12:29.731'
8968015;2082;O;'2019-12-07 11:12:29.731';'2019-12-15 01:00:00.038'
8012438;2094;S;'2019-01-10 06:11:50.317';'2019-01-10 09:11:00.510'
8987434;2082;L;'2019-12-15 01:00:00.038';'2019-12-18 10:19:43.098'
8997589;2082;P;'2019-12-18 10:19:43.098';'2019-12-21 09:22:14.631'
9143423;2082;O;'2020-02-07 11:15:58.342';'2020-02-13 02:00:46.379'
9350557;2082;L;'2020-02-15 15:44:58.659';'2020-02-19 12:34:09.589'
9371571;2082;P;'2020-02-19 12:34:09.589';'2020-03-19 11:45:19.520'
9432661;2082;O;'2020-03-19 11:45:19.520';'2020-03-27 01:00:00.035'
9444301;2082;L;'2020-03-27 01:00:00.035';'2020-03-31 17:50:42.330'
9450228;2082;O;'2020-03-31 17:50:42.330';'2020-04-05 03:01:29.091'
9456211;2082;P;'2020-04-05 03:01:29.091';'2020-04-19 12:45:23.161'
9469668;2082;O;'2020-04-19 12:45:23.161';'2020-04-21 12:37:36.474'
9101991;2084;B;'2020-01-27 03:29:43.161';
7823001;2085;F;'2018-09-19 14:03:04.016';'2018-09-19 14:36:41.275'
7831571;2085;E;'2018-09-25 14:29:05.227';'2018-09-30 14:30:12.008'
7837640;2085;F;'2018-09-30 14:30:12.008';'2018-10-30 13:29:31.980'
7818634;2088;F;'2018-09-15 10:46:10.054';'2018-09-15 11:36:36.999'
7818648;2088;F;'2018-09-15 11:36:36.999';'2020-02-10 02:04:53.973'
9161863;2088;F;'2020-02-10 02:04:53.973';
7804992;2089;E;'2018-09-02 10:39:43.402';'2018-09-17 14:51:04.161'
7820554;2089;P;'2018-09-17 14:51:04.161';'2018-12-17 11:42:03.688'
7958095;2089;O;'2018-12-17 11:42:03.688';'2018-12-23 03:00:24.114'
8261276;2089;L;'2019-04-23 15:12:56.101';'2020-02-10 02:04:53.703'
9661162;2089;R;'2020-08-01 02:00:00.000';
9101994;2090;F;'2020-01-27 03:29:52.617';
7805548;2091;E;'2018-09-02 22:56:15.639';'2018-09-16 23:06:16.838'
9101995;2091;F;'2020-01-27 03:29:54.620';
7821492;2092;F;'2018-09-18 08:52:57.040';'2018-10-18 08:49:39.039'
7824885;2093;F;'2018-09-20 10:07:17.012';'2018-09-20 10:36:41.881'
9101997;2093;F;'2020-01-27 03:29:58.918';
7825951;2095;F;'2018-09-21 02:02:19.699';'2018-09-21 02:36:41.927'
7809959;2096;S;'2018-09-07 15:05:32.132';'2018-09-07 15:30:21.524'
7838504;2096;P;'2018-10-01 12:13:23.114';'2018-10-19 12:34:06.450'
7863035;2096;O;'2018-10-19 12:34:06.450';'2018-10-25 17:33:29.773'
7961221;2096;P;'2018-12-19 11:34:47.199';'2019-01-19 11:37:40.735'
8083648;2096;P;'2019-01-25 18:43:02.854';'2019-02-25 11:47:55.825'
8520525;2096;P;'2019-07-07 03:00:42.881';'2019-07-19 12:48:06.516'
8548659;2096;O;'2019-07-19 12:48:06.516';'2019-08-14 10:52:15.262'
9661163;2096;R;'2020-08-01 02:00:00.000';
7810684;2097;E;'2018-09-08 11:06:38.630';'2018-09-22 11:22:29.015'
7810740;2098;E;'2018-09-08 13:03:53.370';'2018-09-22 13:17:29.188'
7828184;2098;F;'2018-09-22 13:36:41.961';'2020-01-27 03:30:08.008'
9102002;2098;F;'2020-01-27 03:30:08.008';
7811278;2099;S;'2018-09-09 10:02:59.823';'2018-09-09 10:22:21.616'
7875870;2099;P;'2018-10-27 15:30:57.893';'2019-03-25 10:59:10.322'
8200347;2099;L;'2019-03-25 10:59:10.322';'2020-02-10 02:04:51.926'
9102003;2100;F;'2020-01-27 03:30:12.718';
7812235;2101;S;'2018-09-10 16:40:30.723';'2018-09-10 17:17:29.015'
7812257;2101;E;'2018-09-10 17:17:29.015';'2018-09-24 17:17:45.998'
7872296;2101;O;'2018-10-25 12:04:39.117';'2018-10-25 17:24:10.548'
7968588;2101;P;'2018-12-25 11:33:49.740';'2019-03-25 10:39:39.247'
8200392;2101;P;'2019-03-25 11:24:22.606';'2019-07-13 16:39:57.587'
8640192;2101;O;'2019-08-25 02:00:33.285';'2019-08-25 12:43:49.928'
8640798;2101;P;'2019-08-25 12:43:49.928';'2020-02-13 05:25:04.821'
9382853;2101;P;'2020-02-25 11:12:55.434';'2020-03-25 10:09:10.073'
9441486;2101;O;'2020-03-25 10:09:10.073';'2020-03-25 15:38:58.858'
7830759;2102;F;'2018-09-24 20:42:46.003';'2018-09-24 21:36:42.994'
7830820;2102;F;'2018-09-24 21:36:42.994';'2020-02-10 02:04:51.409'
9161849;2102;F;'2020-02-10 02:04:51.409';
7830951;2103;F;'2018-09-24 23:52:46.053';'2018-09-25 00:36:43.014'
7831001;2103;F;'2018-09-25 00:36:43.014';'2020-01-27 03:30:17.229'
9102004;2103;F;'2020-01-27 03:30:17.229';
7812553;2104;S;'2018-09-11 00:20:20.250';'2018-12-12 13:45:17.339'
7950624;2104;S;'2018-12-12 13:45:17.339';'2020-02-10 02:04:50.866'
7812564;2105;S;'2018-09-11 00:49:24.046';'2018-09-14 13:56:05.707'
7817624;2105;E;'2018-09-14 13:56:05.707';'2018-09-28 13:58:37.135'
9102006;2106;F;'2020-01-27 03:30:23.747';
7823271;2107;E;'2018-09-19 18:27:33.893';'2018-10-03 18:36:48.927'
9102007;2107;F;'2020-01-27 03:30:25.942';
7813612;2108;E;'2018-09-12 00:30:09.862';'2018-09-26 00:27:49.941'
7832485;2108;F;'2018-09-26 00:27:49.941';'2018-10-26 00:31:26.998'
7873718;2108;F;'2018-10-26 00:31:26.998';'2020-01-27 03:30:28.283'
9102008;2108;F;'2020-01-27 03:30:28.283';
7815254;2109;S;'2018-09-13 08:00:44.807';'2019-06-21 23:23:36.353'
7823098;2110;E;'2018-09-19 15:38:13.674';'2018-09-29 00:25:04.631'
7836476;2110;F;'2018-09-29 00:25:04.631';'2018-09-29 00:36:46.032'
7836485;2110;F;'2018-09-29 00:36:46.032';'2020-01-27 03:30:32.506'
7818709;2111;S;'2018-09-15 13:41:32.779';'2018-09-15 16:03:10.951'
7818753;2111;E;'2018-09-15 16:06:10.998';'2018-09-29 16:10:09.002'
7836892;2111;F;'2018-09-29 16:10:09.002';'2018-09-29 16:36:46.560'
7846078;2111;F;'2018-10-07 18:42:16.072';'2018-10-23 15:38:49.879'
9102011;2111;F;'2020-01-27 03:30:34.614';
7819554;2112;E;'2018-09-16 15:03:37.230';'2018-09-30 15:25:12.024'
7820625;2113;E;'2018-09-17 16:07:59.429';'2018-10-01 16:10:14.018'
7839385;2114;F;'2018-10-01 23:36:48.861';'2020-01-27 03:30:41.180'
9102014;2114;F;'2020-01-27 03:30:41.180';
7840156;2115;F;'2018-10-02 15:45:15.007';'2018-10-02 16:36:48.884'
7821823;2116;E;'2018-09-18 16:50:50.269';'2018-10-01 15:17:59.916'
7838676;2116;E;'2018-10-01 15:17:59.916';'2018-10-02 17:05:17.014'
7840302;2116;F;'2018-10-02 17:36:48.886';'2020-01-27 03:30:45.688'
7821881;2117;E;'2018-09-18 17:38:17.228';'2018-10-02 17:40:17.029'
7840313;2117;F;'2018-10-02 17:40:17.029';'2018-10-02 18:36:48.893'
7821874;2118;S;'2018-09-18 17:33:13.875';'2018-09-26 18:28:52.312'
7833453;2118;T;'2018-09-26 18:28:52.312';'2018-10-05 18:31:58.089'
7895525;2118;F;'2018-11-09 17:34:56.893';'2020-01-27 03:30:50.280'
7822037;2119;E;'2018-09-18 19:38:46.175';'2018-10-02 19:50:18.080'
7840521;2119;F;'2018-10-02 20:36:48.894';'2020-02-10 02:04:48.097'
9161829;2119;F;'2020-02-10 02:04:48.097';
7822789;2120;E;'2018-09-19 06:47:41.780';'2018-10-03 07:05:20.117'
7841071;2120;F;'2018-10-03 07:05:20.117';'2018-10-03 07:36:48.921'
7841084;2120;F;'2018-10-03 07:36:48.921';'2020-01-27 03:30:55.099'
9102020;2120;F;'2020-01-27 03:30:55.099';
7842028;2121;F;'2018-10-03 22:45:25.951';'2018-10-03 23:36:48.931'
7842110;2121;F;'2018-10-03 23:36:48.931';'2020-01-27 03:30:57.245'
7823637;2122;T;'2018-09-19 23:26:01.232';'2018-09-19 23:38:07.156'
7823647;2122;E;'2018-09-19 23:38:07.156';'2018-10-03 23:40:25.975'
7842185;2122;F;'2018-10-04 00:36:49.022';'2019-02-06 17:57:08.585'
9161825;2123;F;'2020-02-10 02:04:47.409';
7824907;2124;T;'2018-09-20 10:12:20.808';'2018-09-20 12:10:52.673'
7830260;2124;F;'2018-09-24 14:22:45.937';'2018-09-24 14:36:42.986'
7825747;2125;T;'2018-09-20 22:46:11.584';'2018-09-29 22:55:12.047'
7837169;2125;E;'2018-09-29 22:55:12.047';'2018-10-04 22:56:48.994'
7837470;2126;E;'2018-09-30 08:30:13.017';'2018-10-05 08:31:55.074'
8172713;2126;L;'2019-03-13 01:00:16.905';'2019-03-23 20:58:58.877'
8277407;2126;L;'2019-05-01 01:00:05.592';'2019-05-03 14:11:26.324'
8487635;2126;L;'2019-06-25 15:23:31.617';'2020-02-10 02:04:46.900'
9661165;2126;R;'2020-08-01 02:00:00.000';
7827302;2127;S;'2018-09-21 20:31:06.284';'2018-09-21 21:00:25.046'
7827348;2127;T;'2018-09-21 21:00:25.046';'2018-09-30 21:05:15.093'
7837890;2127;E;'2018-09-30 21:05:15.093';'2018-10-05 21:06:58.966'
7888019;2127;F;'2018-11-04 20:10:04.651';'2020-01-27 03:31:08.516'
7844570;2128;F;'2018-10-05 22:41:59.006';'2018-11-04 21:45:05.029'
7888122;2128;F;'2018-11-04 21:45:05.029';'2020-01-27 03:31:10.830'
9102027;2128;F;'2020-01-27 03:31:10.830';
7828086;2129;S;'2018-09-22 09:04:16.329';'2018-09-22 09:12:33.112'
7838413;2129;E;'2018-10-01 09:15:17.999';'2018-10-06 09:17:01.013'
9102028;2129;F;'2020-01-27 03:31:13.278';
7828566;2130;S;'2018-09-22 23:35:38.918';'2018-09-22 23:41:39.997'
7990794;2131;S;'2019-01-08 01:02:43.232';'2019-03-11 02:00:33.448'
8167988;2131;S;'2019-03-11 02:00:33.448';'2019-03-18 02:00:52.981'
8408383;2131;S;'2019-06-19 15:42:35.628';'2020-01-27 03:31:17.862'
9102030;2131;S;'2020-01-27 03:31:17.862';
7963147;2132;P;'2018-12-20 14:39:57.116';'2019-01-28 11:23:02.527'
8087765;2132;O;'2019-01-28 11:23:02.527';'2019-01-28 15:18:10.701'
8088198;2132;P;'2019-01-28 15:18:10.701';'2020-02-13 02:00:45.920'
9299939;2132;P;'2020-02-13 02:00:45.920';'2020-07-28 12:31:54.996'
9646890;2132;O;'2020-07-28 12:31:54.996';'2020-07-29 11:10:32.845'
9047580;2133;S;'2020-01-09 17:22:48.712';'2020-02-10 02:04:45.698'
7832488;2134;S;'2018-09-26 00:24:28.548';'2020-01-27 03:31:22.360'
9102032;2134;S;'2020-01-27 03:31:22.360';
7834332;2135;S;'2018-09-27 09:10:47.751';'2019-06-19 15:42:35.628'
9102033;2135;S;'2020-01-27 03:31:24.448';
7834331;2136;S;'2018-09-27 09:10:51.126';'2019-01-07 23:02:42.151'
7989951;2136;S;'2019-01-07 23:02:42.151';'2019-01-08 06:04:43.203'
7993208;2136;S;'2019-01-08 06:04:43.203';'2019-01-08 07:03:52.469'
7993763;2136;S;'2019-01-08 07:03:52.469';'2019-01-11 09:10:42.418'
8272037;2136;S;'2019-04-29 02:01:02.034';'2019-06-19 15:42:35.628'
9102035;2139;F;'2020-01-27 03:31:28.777';
7835654;2140;B;'2018-09-28 08:33:24.589';'2020-01-27 03:31:30.860'
9102036;2140;B;'2020-01-27 03:31:30.860';
9102037;2141;S;'2020-01-27 03:31:33.113';
7838963;2142;T;'2018-10-01 18:46:26.080';'2018-10-10 19:02:38.994'
7856376;2142;F;'2018-10-15 19:04:19.025';'2018-11-14 18:05:37.983'
7903095;2142;F;'2018-11-14 18:05:37.983';'2020-01-27 03:31:35.358'
7839389;2143;T;'2018-10-01 23:39:19.026';'2018-10-10 23:42:40.000'
7856772;2143;F;'2018-10-15 23:44:19.344';'2018-11-14 22:45:38.531'
7903640;2143;F;'2018-11-14 22:45:38.531';'2020-01-27 03:31:37.651'
9102040;2143;F;'2020-01-27 03:31:37.651';
7839470;2144;S;'2018-10-02 00:42:52.155';'2018-10-16 21:02:28.679'
7858399;2144;T;'2018-10-16 21:02:28.679';'2018-10-18 13:46:44.828'
7861242;2144;T;'2018-10-18 13:46:44.828';'2018-10-18 14:21:19.129'
7861273;2144;T;'2018-10-18 14:21:19.129';'2018-10-25 21:06:32.407'
8163737;2144;L;'2019-03-08 11:54:52.038';'2019-03-18 17:24:05.116'
8185163;2144;P;'2019-03-18 17:24:05.116';'2019-08-18 12:31:05.034'
8623968;2144;O;'2019-08-18 12:31:05.034';'2019-08-18 18:31:15.563'
8624361;2144;P;'2019-08-18 18:31:15.563';'2020-02-13 11:25:14.789'
9345488;2144;P;'2020-02-15 02:01:36.758';'2020-02-15 18:03:20.573'
9351545;2144;P;'2020-02-15 18:03:20.573';'2020-02-18 01:00:38.507'
9368281;2144;O;'2020-02-18 01:00:38.507';'2020-02-18 18:02:18.738'
9469639;2144;O;'2020-04-19 11:22:13.617';'2020-06-20 16:47:06.240'
9568819;2144;P;'2020-06-20 16:47:06.240';'2020-07-20 14:14:22.834'
9632244;2144;O;'2020-07-20 14:14:22.834';'2020-07-23 11:23:28.949'
7840307;2146;T;'2018-10-02 17:36:53.985';'2018-10-11 17:33:54.137'
7851488;2146;E;'2018-10-11 17:33:54.137';'2018-10-16 17:34:24.027'
7858056;2146;F;'2018-10-16 17:34:24.027';'2018-11-15 16:35:41.825'
7840797;2147;S;'2018-10-03 00:06:58.753';'2018-10-03 00:36:53.991'
7840808;2147;T;'2018-10-03 00:36:53.991';'2018-10-12 00:18:57.532'
7858676;2147;F;'2018-10-17 00:19:28.887';'2018-10-19 12:45:25.249'
7863050;2147;E;'2018-10-19 12:45:25.249';'2018-10-24 12:46:13.046'
7870575;2147;F;'2018-10-24 12:46:13.046';'2018-10-25 14:51:58.514'
8203431;2147;P;'2019-03-26 12:51:14.313';'2019-04-10 19:00:00.960'
8234628;2147;P;'2019-04-10 19:00:00.960';'2020-02-13 04:25:03.795'
9301107;2147;P;'2020-02-13 04:25:03.795';'2020-02-15 15:49:33.410'
9350576;2147;P;'2020-02-15 15:49:33.410';'2020-02-15 16:37:07.627'
8002801;2148;S;'2019-01-09 07:12:02.229';'2019-01-09 13:10:12.045'
8052267;2148;S;'2019-01-15 02:13:41.822';'2019-03-11 02:00:32.999'
