user_key,Activity,created_utc
894937,Create Booking,'2020-09-30 11:10:00.675'
895792,Create Booking,'2020-10-05 11:03:01.448'
895816,Create Booking,'2020-07-02 16:11:32.268'
896199,Create Booking,'2020-08-06 14:25:24.900'
896327,Create Booking,'2020-10-08 16:50:01.696'
896495,Create Booking,'2020-09-07 16:29:05.443'
896823,Create Booking,'2020-09-10 10:45:00.581'
897342,Create Booking,'2020-07-29 20:22:57.068'
898020,Create Booking,'2020-07-02 20:48:01.532'
898028,Create Booking,'2020-08-29 14:00:03.996'
898474,Create Booking,'2020-07-02 21:48:27.675'
898642,Create Booking,'2020-07-02 22:14:03.774'
898642,Create Booking,'2020-07-17 17:11:35.544'
898961,Create Booking,'2020-07-02 22:54:35.845'
898969,Create Booking,'2020-07-02 22:54:40.925'
899025,Create Booking,'2020-10-13 17:15:00.747'
899057,New user in system,'2020-07-02 23:04:54.390'
899161,Create Booking,'2020-07-02 23:15:35.117'
899327,Create Booking,'2020-07-15 17:13:55.105'
899391,Create Booking,'2020-07-02 23:46:56.559'
899543,Create Booking,'2020-07-16 21:12:59.295'
899543,Create Booking,'2020-09-11 14:00:05.515'
899719,Create Booking,'2020-07-03 00:36:42.818'
899775,Create Booking,'2020-07-19 02:16:19.973'
899775,Create Booking,'2020-10-22 23:03:27.312'
899879,Create Booking,'2020-11-12 18:27:13.976'
899903,Create Booking,'2020-07-03 16:28:40.169'
900086,Create Booking,'2020-08-18 10:00:58.576'
900174,Create Booking,'2020-07-03 08:33:59.746'
900253,Create Booking,'2020-10-17 15:55:02.296'
900880,Create Booking,'2020-07-03 11:07:25.072'
900880,Create Booking,'2020-07-03 11:07:25.153'
900960,Create Booking,'2020-10-06 16:40:55.757'
901392,Create Booking,'2020-07-06 14:27:59.414'
901432,Create Booking,'2020-09-02 13:30:02.233'
901576,New user in system,'2020-07-03 12:24:49.505'
902030,Create Booking,'2020-10-20 14:23:34.360'
902046,Create Booking,'2020-10-07 16:05:00.630'
902150,Create Booking,'2020-09-19 12:23:03.150'
902262,New user in system,'2020-07-03 13:31:47.212'
902430,Create Booking,'2020-08-27 09:55:00.735'
902558,Create Booking,'2020-09-03 12:00:02.651'
902622,Create Booking,'2020-07-03 14:14:02.644'
902763,Create Booking,'2020-07-03 14:34:23.420'
902843,Create Booking,'2020-07-31 06:56:06.146'
903107,Create Booking,'2020-08-18 09:24:19.421'
903523,Create Booking,'2020-07-03 15:58:31.011'
903523,Create Booking,'2020-07-03 15:58:31.080'
903835,Create Booking,'2020-07-07 16:23:24.090'
903931,Create Booking,'2020-07-28 00:13:40.391'
904123,Create Booking,'2020-07-03 17:21:55.361'
904315,Create Booking,'2020-09-14 11:01:06.337'
904331,Create Booking,'2020-09-14 14:13:08.311'
904458,Create Booking,'2020-08-17 02:46:24.259'
904586,Create Booking,'2020-10-17 17:20:01.323'
904728,Create Booking,'2020-10-08 16:13:16.195'
904952,Create Booking,'2020-07-06 23:16:58.990'
905048,Create Booking,'2020-09-07 13:10:00.267'
905200,Create Booking,'2020-07-03 19:52:02.091'
905256,Create Booking,'2020-09-30 18:00:02.586'
905264,Create Booking,'2020-10-09 19:50:00.765'
905399,Create Booking,'2020-08-27 10:56:47.751'
905543,Create Booking,'2020-10-01 10:06:05.506'
905543,Create Booking,'2020-10-19 22:22:26.100'
905543,Create Booking,'2020-10-19 22:27:30.258'
905543,Create Booking,'2020-10-20 17:15:01.288'
905607,New user in system,'2020-07-03 21:01:07.780'
905719,Create Booking,'2020-08-29 13:25:01.588'
905798,Create Booking,'2020-08-15 20:46:31.502'
906046,Create Booking,'2020-10-12 13:20:00.368'
906502,Create Booking,'2020-10-01 10:50:00.541'
906558,Create Booking,'2020-09-01 17:35:00.256'
906566,Create Booking,'2020-07-03 23:40:57.420'
906614,Create Booking,'2020-09-03 23:22:13.062'
906638,Create Booking,'2020-07-06 13:58:21.294'
906805,Create Booking,'2020-07-30 22:14:36.033'
906877,Create Booking,'2020-07-04 00:36:42.709'
906989,Create Booking,'2020-07-25 03:07:01.523'
906989,Create Booking,'2020-08-13 00:48:38.882'
907354,Create Booking,'2020-08-04 22:12:25.020'
907434,Create Booking,'2020-10-08 11:00:02.095'
907570,Create Booking,'2020-09-10 15:16:30.072'
907865,Create Booking,'2020-09-05 12:00:08.409'
908283,Create Booking,'2020-07-04 12:07:18.502'
908283,Create Booking,'2020-08-21 09:28:55.907'
908515,Create Booking,'2020-07-04 12:42:22.899'
909378,Create Booking,'2020-07-28 11:07:29.493'
909378,Create Booking,'2020-09-04 18:39:48.630'
909538,Create Booking,'2020-07-04 14:59:38.319'
909714,Create Booking,'2020-08-23 10:30:20.360'
909802,Create Booking,'2020-08-21 16:54:26.248'
910457,Create Booking,'2020-07-04 18:22:58.981'
910680,Create Booking,'2020-10-08 14:50:00.226'
910680,Create Booking,'2020-10-19 01:32:39.803'
910720,Create Booking,'2020-10-08 16:25:00.430'
911264,Create Booking,'2020-07-04 21:36:41.046'
911463,Create Booking,'2020-09-12 15:02:58.593'
911511,Create Booking,'2020-07-04 22:47:03.655'
912307,Create Booking,'2020-07-05 10:38:44.026'
912307,Create Booking,'2020-09-30 20:54:32.649'
912347,Create Booking,'2020-07-05 10:59:16.923'
912371,Create Booking,'2020-08-31 15:30:01.546'
912427,Create Booking,'2020-07-20 10:18:43.211'
912603,Create Booking,'2020-08-27 12:37:08.241'
912912,New user in system,'2020-07-05 13:11:44.033'
913127,Create Booking,'2020-07-05 13:54:06.960'
913207,Create Booking,'2020-07-05 14:06:10.145'
913799,Create Booking,'2020-09-29 20:00:00.638'
913903,Create Booking,'2020-08-10 22:39:58.094'
914085,Create Booking,'2020-09-27 23:34:55.691'
914085,Create Booking,'2020-09-27 23:34:55.705'
914189,Create Booking,'2020-09-26 14:30:01.234'
914529,Create Booking,'2020-07-05 18:02:44.024'
914593,Create Booking,'2020-07-30 12:27:39.656'
915196,Create Booking,'2020-07-18 15:56:13.862'
915532,Create Booking,'2020-08-19 14:54:26.184'
915580,Create Booking,'2020-09-03 14:55:01.093'
915724,Create Booking,'2020-07-05 21:25:53.992'
915859,New user in system,'2020-07-05 21:41:02.330'
915859,Create Booking,'2020-07-31 23:15:55.584'
915859,Create Booking,'2020-07-31 23:15:55.597'
915859,Create Booking,'2020-07-31 23:20:06.342'
915859,Create Booking,'2020-07-31 23:21:02.528'
915971,Create Booking,'2020-07-05 21:56:49.794'
915987,Create Booking,'2020-09-05 12:45:01.515'
915987,Create Booking,'2020-09-05 12:45:01.515'
915987,Create Booking,'2020-10-14 16:30:02.341'
916611,Create Booking,'2020-07-05 23:27:38.220'
916835,Create Booking,'2020-07-06 00:16:46.537'
917290,Create Booking,'2020-07-06 10:38:48.554'
917290,Create Booking,'2020-07-18 02:49:28.194'
917290,Create Booking,'2020-07-26 21:49:13.288'
917338,Create Booking,'2020-07-06 02:08:09.174'
917378,New user in system,'2020-07-06 02:35:33.023'
917458,Create Booking,'2020-07-06 11:06:53.558'
917482,Create Booking,'2020-09-22 05:49:26.507'
917562,New user in system,'2020-07-06 09:02:01.752'
917722,Create Booking,'2020-09-30 14:00:02.424'
917770,Create Booking,'2020-10-21 22:00:06.363'
918330,Create Booking,'2020-08-27 23:02:16.553'
918442,Create Booking,'2020-09-24 16:25:00.605'
918609,Create Booking,'2020-10-09 16:00:04.412'
918673,Create Booking,'2020-09-12 09:38:52.358'
918785,Create Booking,'2020-10-21 23:00:00.320'
919201,Create Booking,'2020-07-06 14:19:18.025'
919505,Create Booking,'2020-10-13 17:10:00.968'
919873,Create Booking,'2020-07-06 14:35:36.088'
919889,Create Booking,'2020-08-02 19:06:28.442'
920352,Create Booking,'2020-07-06 15:19:15.753'
920360,Create Booking,'2020-09-02 18:55:00.308'
920456,Create Booking,'2020-07-07 00:10:41.524'
920472,Create Booking,'2020-09-10 10:08:40.193'
920919,Create Booking,'2020-08-16 14:29:00.441'
920991,Create Booking,'2020-08-04 17:32:26.685'
921126,Create Booking,'2020-07-06 17:17:42.435'
921406,Create Booking,'2020-08-18 23:35:11.553'
921926,Create Booking,'2020-07-06 18:48:33.858'
922351,Create Booking,'2020-10-09 15:20:00.489'
922806,Create Booking,'2020-08-18 12:51:34.948'
922813,Create Booking,'2020-07-06 20:49:15.957'
923596,Create Booking,'2020-08-22 13:12:17.601'
923636,Create Booking,'2020-08-24 12:52:17.963'
923692,Create Booking,'2020-07-06 23:13:14.553'
923780,Create Booking,'2020-07-06 23:21:25.258'
923844,Create Booking,'2020-07-12 09:54:44.155'
923876,Create Booking,'2020-07-31 20:03:32.295'
924419,Create Booking,'2020-08-25 12:33:48.620'
924426,Create Booking,'2020-07-22 18:27:52.743'
924426,Create Booking,'2020-08-04 14:14:05.819'
924490,Create Booking,'2020-07-07 01:01:28.020'
924778,Create Booking,'2020-08-29 12:56:27.230'
924961,Create Booking,'2020-07-07 10:04:34.040'
925041,Create Booking,'2020-10-16 18:50:00.459'
925177,Create Booking,'2020-07-07 10:45:52.989'
925456,Create Booking,'2020-10-09 19:00:02.582'
925456,Create Booking,'2020-10-27 11:41:54.518'
925480,Create Booking,'2020-10-04 16:05:00.209'
925568,Create Booking,'2020-08-18 10:30:35.221'
925743,Create Booking,'2020-09-01 14:46:31.219'
925791,Create Booking,'2020-09-17 14:02:35.615'
925894,Create Booking,'2020-10-08 10:55:00.554'
926174,Create Booking,'2020-07-07 12:52:41.510'
926206,Create Booking,'2020-08-20 16:08:47.991'
926382,Create Booking,'2020-08-05 10:20:25.929'
926382,Create Booking,'2020-09-25 13:52:26.263'
926606,Create Booking,'2020-08-29 11:30:01.517'
927070,Create Booking,'2020-09-28 13:25:00.385'
927437,Create Booking,'2020-07-07 15:10:34.165'
927812,Create Booking,'2020-07-29 14:01:41.846'
927828,Create Booking,'2020-07-26 23:32:28.593'
927988,Create Booking,'2020-09-01 16:20:47.389'
928004,Create Booking,'2020-08-29 12:00:09.538'
928004,Create Booking,'2020-09-19 11:29:16.956'
928100,Create Booking,'2020-07-07 16:37:35.598'
928100,Create Booking,'2020-07-08 22:36:49.087'
928100,Create Booking,'2020-10-11 15:28:18.429'
928388,Create Booking,'2020-07-07 17:08:38.439'
928787,Create Booking,'2020-07-07 18:07:12.551'
929058,Create Booking,'2020-07-10 13:17:01.575'
929058,Create Booking,'2020-07-10 13:17:01.592'
929058,Create Booking,'2020-07-10 13:17:01.602'
929337,Create Booking,'2020-08-05 17:20:22.318'
929912,Create Booking,'2020-08-18 15:41:24.614'
929912,Create Booking,'2020-08-18 15:41:24.641'
929944,Create Booking,'2020-08-24 15:13:34.980'
929944,Create Booking,'2020-09-12 11:45:03.042'
930088,Create Booking,'2020-10-02 12:30:02.996'
930343,Create Booking,'2020-07-07 21:58:40.543'
930375,Create Booking,'2020-07-11 19:59:03.726'
930391,Create Booking,'2020-10-03 14:50:00.456'
930431,Create Booking,'2020-10-03 11:30:03.394'
930535,Create Booking,'2020-07-07 22:17:15.994'
930655,Create Booking,'2020-09-26 18:58:13.969'
930670,Create Booking,'2020-07-07 22:39:49.026'
931244,Create Booking,'2020-10-20 13:25:04.089'
931546,Create Booking,'2020-08-21 20:44:03.159'
931546,Create Booking,'2020-09-12 15:08:31.362'
931602,New user in system,'2020-07-08 01:54:48.354'
932026,Create Booking,'2020-07-08 10:14:37.011'
932034,Create Booking,'2020-08-21 12:27:22.887'
932090,Create Booking,'2020-08-11 09:52:56.055'
932090,Create Booking,'2020-09-26 15:20:00.812'
932344,Create Booking,'2020-07-08 10:57:39.739'
932344,Create Booking,'2020-07-08 10:57:39.758'
932440,Create Booking,'2020-07-08 11:06:43.803'
932760,Create Booking,'2020-09-23 15:05:00.628'
932832,Create Booking,'2020-07-08 11:52:50.052'
933112,Create Booking,'2020-07-27 04:00:55.618'
933588,Create Booking,'2020-07-21 21:11:53.897'
934710,Create Booking,'2020-07-08 15:52:43.509'
935348,Create Booking,'2020-08-07 08:15:33.070'
935769,Create Booking,'2019-06-15 15:36:53.530'
936440,Create Booking,'2020-07-16 14:31:11.582'
936440,Create Booking,'2020-07-30 16:12:42.052'
936440,Create Booking,'2020-08-29 15:55:15.691'
936854,New user in system,'2020-07-08 21:42:26.777'
937372,Create Booking,'2020-10-05 18:45:00.200'
937620,Create Booking,'2020-08-31 12:16:22.042'
937860,Create Booking,'2020-09-22 09:32:27.864'
938068,Create Booking,'2020-07-09 01:04:50.776'
938180,Create Booking,'2020-09-18 14:13:40.382'
938188,New user in system,'2020-07-09 02:56:02.101'
938530,Create Booking,'2020-10-01 18:15:00.715'
938530,Create Booking,'2020-10-03 12:00:04.249'
938649,Create Booking,'2020-07-09 10:48:44.188'
938793,Create Booking,'2020-07-09 11:06:33.961'
938793,Create Booking,'2020-08-06 12:50:38.698'
938849,Create Booking,'2020-10-08 17:00:01.033'
938873,Create Booking,'2020-08-18 17:53:15.742'
938905,Create Booking,'2020-07-09 11:24:50.685'
938929,Create Booking,'2020-08-11 14:33:47.557'
939088,New user in system,'2020-07-09 11:44:50.670'
939104,Create Booking,'2020-08-15 12:57:04.681'
939725,Create Booking,'2020-09-10 14:00:00.820'
939869,Create Booking,'2020-07-09 13:32:58.902'
939877,Create Booking,'2020-09-03 14:15:57.636'
939909,Create Booking,'2020-07-09 13:33:55.208'
940132,Create Booking,'2020-07-29 17:33:29.000'
940146,Create Booking,'2020-08-29 16:30:08.581'
940466,Create Booking,'2020-07-06 09:18:19.774'
940705,Create Booking,'2020-10-02 12:20:01.962'
940966,Create Booking,'2020-07-09 16:13:09.059'
941006,Create Booking,'2020-09-18 18:45:01.239'
941022,New user in system,'2020-07-09 16:20:51.193'
941262,Create Booking,'2020-07-12 12:22:35.540'
941390,Create Booking,'2020-07-09 16:54:07.375'
941654,Create Booking,'2020-08-06 11:39:20.506'
941654,Create Booking,'2020-09-17 12:30:00.856'
941718,Create Booking,'2020-09-30 15:30:00.990'
941782,Create Booking,'2020-10-03 15:50:01.432'
941782,Create Booking,'2020-10-03 15:50:01.432'
941782,Create Booking,'2020-10-03 15:50:01.432'
941822,Create Booking,'2020-08-19 21:57:20.830'
941934,Create Booking,'2020-10-17 10:33:17.002'
942022,New user in system,'2020-07-09 18:59:27.483'
942974,Create Booking,'2020-07-09 22:06:47.311'
942990,Create Booking,'2020-08-22 02:04:45.120'
943030,Create Booking,'2020-07-30 10:17:05.009'
943157,New user in system,'2020-07-09 22:42:53.382'
943157,Create Booking,'2020-07-09 22:46:08.810'
943157,Create Booking,'2020-08-20 23:43:04.851'
943309,Create Booking,'2020-10-08 11:00:01.179'
943732,Create Booking,'2020-09-22 12:30:00.784'
943802,Create Booking,'2020-07-10 00:21:22.503'
943897,Create Booking,'2020-07-10 00:45:33.591'
943913,New user in system,'2020-07-10 01:04:30.435'
943945,Create Booking,'2020-09-26 15:53:42.682'
944329,Create Booking,'2020-10-13 15:25:00.364'
944545,Create Booking,'2020-07-10 09:47:25.119'
944545,Create Booking,'2020-08-19 10:44:31.787'
944601,Create Booking,'2020-08-24 19:56:39.341'
945249,Create Booking,'2020-08-27 16:34:22.228'
945377,Create Booking,'2020-08-11 22:45:44.035'
945801,Create Booking,'2020-07-10 16:27:23.311'
945833,Create Booking,'2020-09-15 11:30:03.273'
945857,New user in system,'2020-07-10 13:24:19.839'
946193,Create Booking,'2020-07-29 21:55:43.390'
946273,New user in system,'2020-07-10 14:48:59.350'
946353,Create Booking,'2020-09-04 12:24:06.751'
946441,Create Booking,'2020-09-17 14:15:01.852'
947017,Create Booking,'2020-07-10 16:34:54.603'
947097,Create Booking,'2020-07-10 16:48:50.176'
947121,New user in system,'2020-07-10 16:51:38.251'
947353,Create Booking,'2020-10-20 19:30:02.744'
947584,Create Booking,'2020-09-07 11:18:15.570'
947624,Create Booking,'2020-08-29 10:20:01.737'
947767,Create Booking,'2020-09-28 14:10:00.332'
947868,Create Booking,'2020-07-10 22:43:23.572'
948211,Create Booking,'2020-08-22 12:22:22.202'
948315,Create Booking,'2020-09-18 19:15:00.355'
948419,Create Booking,'2020-10-16 15:15:00.504'
948499,Create Booking,'2020-07-10 21:54:08.452'
948667,Create Booking,'2020-07-22 20:19:13.393'
948851,Create Booking,'2020-10-10 14:30:01.890'
948939,Create Booking,'2020-09-11 14:00:07.012'
949099,Create Booking,'2020-07-25 00:02:07.106'
949419,Create Booking,'2020-08-27 20:40:17.019'
949419,Create Booking,'2020-08-27 20:40:17.029'
949914,Create Booking,'2020-07-11 10:58:12.851'
949930,Create Booking,'2020-07-28 11:11:23.006'
950130,Create Booking,'2020-07-23 11:03:09.968'
950154,Create Booking,'2020-09-30 11:00:01.687'
950681,Create Booking,'2020-10-03 09:00:06.975'
950841,Create Booking,'2020-07-11 13:58:32.464'
951073,Create Booking,'2020-07-11 14:43:21.432'
951121,Create Booking,'2020-08-08 12:37:45.515'
951145,Create Booking,'2020-07-22 14:41:16.916'
951273,Create Booking,'2020-10-15 13:55:00.999'
951472,Create Booking,'2020-08-10 00:57:57.436'
951536,Create Booking,'2020-07-22 22:19:54.329'
951911,Create Booking,'2020-07-17 21:51:30.795'
952302,Create Booking,'2020-07-11 23:12:35.803'
952899,Create Booking,'2020-07-12 12:19:49.737'
953442,New user in system,'2020-07-12 16:12:59.226'
953561,Create Booking,'2020-07-22 17:48:33.582'
954120,Create Booking,'2020-07-12 20:01:01.552'
954519,Create Booking,'2020-07-12 21:42:51.357'
954719,Create Booking,'2020-07-13 00:48:34.975'
954847,Create Booking,'2020-07-22 12:49:53.141'
954847,Create Booking,'2020-09-04 12:00:04.673'
954855,Create Booking,'2020-07-12 23:14:26.930'
954855,Create Booking,'2020-10-19 17:55:01.340'
955007,Create Booking,'2020-07-12 23:55:44.262'
955223,Create Booking,'2020-09-23 19:50:00.209'
955351,Create Booking,'2020-09-26 17:50:00.350'
955534,New user in system,'2020-07-13 09:44:42.099'
955550,Create Booking,'2020-07-13 09:55:30.772'
955814,Create Booking,'2020-07-22 11:38:05.745'
955822,Create Booking,'2020-10-17 16:50:02.072'
956030,Create Booking,'2020-11-14 09:47:06.228'
956428,Create Booking,'2020-07-14 14:50:33.734'
956618,Create Booking,'2020-07-13 12:45:16.147'
956674,New user in system,'2020-07-13 12:50:52.708'
956690,Create Booking,'2020-07-13 12:53:42.582'
956754,Create Booking,'2020-07-13 13:06:52.055'
957607,Create Booking,'2020-10-17 14:30:04.827'
957727,Create Booking,'2020-07-13 15:44:10.640'
957767,Create Booking,'2020-07-13 15:52:44.334'
957783,Create Booking,'2020-07-13 15:53:33.235'
957895,Create Booking,'2020-07-24 21:06:14.844'
957895,Create Booking,'2020-09-05 17:00:02.866'
957927,Create Booking,'2020-08-14 22:56:27.585'
958197,Create Booking,'2020-07-22 12:04:42.651'
958421,Create Booking,'2020-07-13 17:37:27.188'
958717,Create Booking,'2020-10-02 16:00:06.335'
958925,Create Booking,'2020-08-02 10:23:06.909'
958925,Create Booking,'2020-08-28 02:39:54.348'
958996,New user in system,'2020-07-13 19:04:41.331'
959364,Create Booking,'2020-07-13 20:34:06.450'
959364,Create Booking,'2020-08-31 15:48:33.751'
959436,Create Booking,'2020-10-14 13:36:19.214'
959436,Create Booking,'2020-10-15 11:35:00.234'
960160,Create Booking,'2020-07-13 22:47:14.022'
960160,Create Booking,'2020-07-13 22:47:14.036'
960184,New user in system,'2020-07-13 22:50:33.986'
960296,Create Booking,'2020-09-02 23:03:15.260'
960480,Create Booking,'2020-10-20 13:40:05.533'
